name,local_name,author,category,tags,version,release_date,size_bytes,latest,integrity,duplicate,non_store,path,store
POLYGON - Sci-Fi City Pack - Art by Synty,POLYGON Sci-Fi City - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Sci-Fi,environment;low-poly;sci-fi,1.22,,46939399,True,,,False,3D/Synty/POLYGON Sci-Fi City - Low Poly 3D Art by Synty v1.22.unitypackage,https://assetstore.unity.com/packages/3d/environments/sci-fi/polygon-sci-fi-city-pack-art-by-synty-115950
POLYGON - Sci-Fi Cyber City Pack - Art by Synty,POLYGON Sci-Fi Cyber City - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Sci-Fi,environment;low-poly;sci-fi,1.1,,203708043,True,,,False,3D/Synty/POLYGON Sci-Fi Cyber City - Low Poly 3D Art by Synty v1.1.unitypackage,https://assetstore.unity.com/packages/3d/environments/sci-fi/polygon-sci-fi-cyber-city-pack-art-by-synty-259784
POLYGON - Sci-Fi Space Pack - Art by Synty,POLYGON Sci-Fi Space - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Sci-Fi,low-poly;sci-fi,1.13.0,,86618674,True,,,False,3D/Synty/POLYGON Sci-Fi Space - Low Poly 3D Art by Synty v1.13.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/sci-fi/polygon-sci-fi-space-pack-art-by-synty-138857
POLYGON - Sci-Fi Worlds Pack - Art by Synty,POLYGON Sci-Fi Worlds - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Sci-Fi,low-poly;sci-fi,1.08,,231925444,True,,,False,3D/Synty/POLYGON Sci-Fi Worlds - Low Poly 3D Art by Synty v1.08.unitypackage,https://assetstore.unity.com/packages/3d/environments/sci-fi/polygon-sci-fi-worlds-pack-art-by-synty-206299
POLYGON - Shops Pack - Art by Synty,POLYGON Shops Pack - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Urban,low-poly,1.5.0,,124225701,True,,,False,3D/Synty/POLYGON Shops Pack - Low Poly 3D Art by Synty v1.5.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/urban/polygon-shops-pack-art-by-synty-199026
POLYGON - Snow Kit - Art by Synty,POLYGON Snow Kit - Low Poly 3D Art by Synty,Synty Studios,3D/Characters,low-poly;template,1.3,,3124878,True,,,False,3D/Synty/POLYGON Snow Kit - Low Poly 3D Art by Synty v1.3.unitypackage,https://assetstore.unity.com/packages/3d/characters/polygon-snow-kit-art-by-synty-134501
POLYGON - Spy Kit - Art by Synty,POLYGON Spy Kit - Low Poly 3D Art by Synty,Synty Studios,3D/Vehicles,low-poly;template,1.2.0,,2201508,True,,,False,3D/Synty/POLYGON Spy Kit - Low Poly 3D Art by Synty v1.2.0.unitypackage,https://assetstore.unity.com/packages/3d/vehicles/polygon-spy-kit-art-by-synty-143396
POLYGON - Street Racer - Art by Synty,POLYGON - Street Racer - Low Poly 3D Art by Synty,Synty Studios,3D/Vehicles/Land,low-poly,1.2.0,,130031190,True,,,False,3D/Synty/POLYGON - Street Racer - Low Poly 3D Art by Synty v1.2.0.unitypackage,https://assetstore.unity.com/packages/3d/vehicles/land/polygon-street-racer-art-by-synty-194800
POLYGON style zombies pack,POLYGON style zombies pack,Irondust,3D/Characters,character;low-poly,1.0,,536184,True,,,False,3D/Synty/POLYGON style zombies pack v1.0.unitypackage,https://assetstore.unity.com/packages/3d/characters/polygon-style-zombies-pack-121574
POLYGON Swamp Marshland - Nature Biomes - Low Poly 3D Art by Synty,POLYGON Swamp Marshland - Nature Biomes - Low Poly 3D Art by Synty,,3D,environment;low-poly,1.02,,145962384,True,,,False,3D/Synty/POLYGON Swamp Marshland - Nature Biomes - Low Poly 3D Art by Synty v1.02.unitypackage,
POLYGON - Town Pack - Art by Synty,POLYGON Town Pack - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Urban,low-poly,1.8.4,2025-02-25,28565001,True,,,False,3D/Synty/POLYGON Town Pack - Low Poly 3D Art by Synty v1.8.4 (25 Feb 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/urban/polygon-town-pack-art-by-synty-121115
POLYGON - Vikings Pack - Art by Synty,POLYGON Vikings - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Fantasy,low-poly,,,21192805,False,,,False,3D/Synty/POLYGON Vikings - Low Poly 3D Art by Synty.unitypackage,https://assetstore.unity.com/packages/3d/environments/fantasy/polygon-vikings-pack-art-by-synty-85664
POLYGON - War Pack - Art by Synty,POLYGON War - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Historic,low-poly,1.9,,62696372,True,,,False,3D/Synty/POLYGON War - Low Poly 3D Art by Synty v1.9.unitypackage,https://assetstore.unity.com/packages/3d/environments/historic/polygon-war-pack-art-by-synty-106992
POLYGON - War Map WWI - Art by Synty,POLYGON War Map - WWI - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Historic,low-poly,1.01,,20471188,True,,,False,3D/Synty/POLYGON War Map - WWI - Low Poly 3D Art by Synty v1.01.unitypackage,https://assetstore.unity.com/packages/3d/environments/historic/polygon-war-map-wwi-art-by-synty-169085
POLYGON Werewolf 2021 3,POLYGON Werewolf 2021 3,,3D,low-poly,1.1.1,,2486553,True,,,False,3D/Synty/POLYGON_Werewolf_2021_3_v1_1_1.unitypackage,
POLYGON Werewolf SourceFiles v3,POLYGON Werewolf SourceFiles v3,,3D,low-poly,,,3976388,False,,,True,3D/Synty/POLYGON_Werewolf_SourceFiles_v3.zip,
POLYGON - Western Frontier Pack - Art by Synty,POLYGON Western Frontier - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Historic,low-poly,1.6.2,2025-02-28,28242148,True,,,False,3D/Synty/POLYGON Western Frontier - Low Poly 3D Art by Synty v1.6.2 (28 Feb 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/historic/polygon-western-frontier-pack-art-by-synty-130564
POLYGON - Western Pack - Art by Synty,POLYGON Western - Low Poly 3D Art by Synty,Synty Studios,3D/Environments/Historic,low-poly,,,19529812,False,,,False,3D/Synty/POLYGON Western - Low Poly 3D Art by Synty.unitypackage,https://assetstore.unity.com/packages/3d/environments/historic/polygon-western-pack-art-by-synty-112212
Polygonal Creatures Pack 2,Polygonal Creatures Pack 2,Meshtint Studio,3D/Characters/Creatures,character;low-poly,1.0,,38311264,True,,,False,3D/Meshtint Studio/Polygonal Creatures Pack 2 v1.0.unitypackage,https://assetstore.unity.com/packages/3d/characters/creatures/polygonal-creatures-pack-2-160879
Polygonal Fantasy Pack,Polygonal Fantasy Pack,Meshtint Studio,3D/Characters/Humanoids/Fantasy,low-poly;medieval,1.3,,26631903,True,,,False,3D/Meshtint Studio/Polygonal Fantasy Pack v1.3.unitypackage,https://assetstore.unity.com/packages/3d/characters/humanoids/fantasy/polygonal-fantasy-pack-133042
Polyquest Worlds Full Pack Vol.1,Polyquest Worlds Full Pack Vol1,POLYBOX,3D/Environments,,8.0,,1132250092,True,,,False,3D/Polyquest Worlds Full Pack Vol1 v8.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/polyquest-worlds-full-pack-vol-1-74631
"Power Pivot - Rotate, Scale, Edit, Snap & Pivot Editor",Power Pivot - Rotate Scale Edit Snap Pivot Editor,KAMGAM,Tools/Utilities,editor-tool,2.0.6,,899704,True,,,False,Tools/Power Pivot - Rotate Scale Edit Snap Pivot Editor v2.0.6.unitypackage,https://assetstore.unity.com/packages/tools/utilities/power-pivot-rotate-scale-edit-snap-pivot-editor-267036
Powerful Sword Pack(Great Sword + Katana),Powerful Sword Pack(Great Sword Katana),Grruzam,3D/Animations,,2.1.3,2025-07-08,210834054,True,,,False,3D/Animations/Grruzam/Powerful Sword Pack(Great Sword Katana) v2.1.3 (08 Jul 2025).unitypackage,https://assetstore.unity.com/packages/3d/animations/powerful-sword-pack-great-sword-katana-183324
Prefab Brush+,Prefab Brush,Archie Andrews,Tools/Utilities,editor-tool,1.3.11,,302886,True,,,False,Tools/Prefab Brush v1.3.11.unitypackage,https://assetstore.unity.com/packages/tools/utilities/prefab-brush-44846
Prefab Brush - Easy Object Placement Tool & Level Designer,Prefab Brush - Easy Object Placement Tool Level Designer,Harpia Games Studio,Tools/Level Design,editor-tool,1.5.7,,3073802,True,,,False,Tools/Prefab Brush - Easy Object Placement Tool Level Designer v1.5.7.unitypackage,https://assetstore.unity.com/packages/tools/level-design/prefab-brush-easy-object-placement-tool-level-designer-260560
Prefab Fixer & Replacer Tool,Prefab Fixer Replacer Tool,KAMGAM,Tools/Utilities,editor-tool,1.2.3,2024-09-11,2470459,True,,,False,Tools/Prefab Fixer Replacer Tool v1.2.3 (11 Sep 2024).unitypackage,https://assetstore.unity.com/packages/tools/utilities/prefab-fixer-replacer-tool-229947
Prefab World Builder,Prefab World Builder,Plugin Master,Tools/Level Design,editor-tool,4.12.2,,3607970,True,,,False,Tools/Prefab World Builder v4.12.2.unitypackage,https://assetstore.unity.com/packages/tools/level-design/prefab-world-builder-185406
Pro Sound Collection,Pro Sound Collection,Gamemaster Audio,Audio/Sound FX,sfx,1.3,,2121358051,True,,same-size-same-version-different-folder,False,Audio/Pro Sound Collection v1.3.unitypackage,https://assetstore.unity.com/packages/audio/sound-fx/pro-sound-collection-50235
Pro Sound Collection,Pro Sound Collection,Gamemaster Audio,Audio/Sound FX,sfx,1.3,,2121358051,False,,same-size-same-version-different-folder,False,Pro Sound Collection v1.3.unitypackage,https://assetstore.unity.com/packages/audio/sound-fx/pro-sound-collection-50235
Procedural Generation Grid,Procedural Generation Grid,,Tools,editor-tool,1.6.6.2,2024-12-03,36035431,True,,,False,Tools/Procedural Generation Grid (Beta) v1.6.6.2 (03 Dec 2024).unitypackage,
ProPixelizer - Realtime 3D Pixel Art,ProPixelizer - Realtime 3D Pixel Art,ElliotB256,VFX/Shaders/Fullscreen & Camera Effects,editor-tool;prop,1.8.2,,1883339,True,,,False,Tools/ProPixelizer - Realtime 3D Pixel Art v1.8.2.unitypackage,https://assetstore.unity.com/packages/vfx/shaders/fullscreen-camera-effects/propixelizer-realtime-3d-pixel-art-177877
Proxima Runtime Inspector + Console,Proxima Runtime Inspector Console,Virtual Maker,Tools/Utilities,editor-tool,1.4.0,,2267957,True,,,False,Proxima Runtime Inspector Console v1.4.0.unitypackage,https://assetstore.unity.com/packages/tools/utilities/proxima-runtime-inspector-console-244788
Punch Sound Pack,Punch Sound Pack,Gamemaster Audio,Audio/Sound FX,sfx,1.0,,17128712,True,,,False,Audio/Punch Sound Pack v1.0.unitypackage,https://assetstore.unity.com/packages/audio/sound-fx/punch-sound-pack-58260
Pure Nature,Pure Nature,BK,3D/Environments,environment,1.2,,970125031,True,,,False,Pure Nature v1.2.unitypackage,https://assetstore.unity.com/packages/3d/environments/pure-nature-188246
Pure Nature 2 : Fantasy Forest,Pure Nature 2 Fantasy Forest,BK,3D/Environments,environment;medieval,2.0,,905980296,True,,,False,Pure Nature 2 Fantasy Forest v2.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/pure-nature-2-fantasy-forest-282665
Pure Nature 2 : Islands,Pure Nature 2 Islands,BK,3D/Environments,environment,2.1,2025-04-02,669610658,True,,,False,Pure Nature 2 Islands v2.1 (02 Apr 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/pure-nature-2-islands-269112
Pure Nature 2 : Jungle,Pure Nature 2 Jungle,BK,3D/Environments,environment,1.0,,1132408925,True,,,False,Pure Nature 2 Jungle v1.0.unitypackage,https://assetstore.unity.com/packages/3d/environments/pure-nature-2-jungle-296552
Pure Nature 2 : Meadows,Pure Nature 2 Meadows,BK,3D/Environments,environment,2.1,2025-04-01,680910815,True,,,False,Pure Nature 2 Meadows v2.1 (01 Apr 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/pure-nature-2-meadows-269085
Pure Nature 2 : Mountains,Pure Nature 2 Mountains,BK,3D/Environments,environment,2.1,2025-04-01,1066060625,True,,,False,Pure Nature 2 Mountains v2.1 (01 Apr 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/pure-nature-2-mountains-269088
Pure Nature 2 : Oasis Desert,Pure Nature 2 Oasis Desert,BK,3D/Environments,environment,1.1,2025-04-02,1998847197,True,,,False,Pure Nature 2 Oasis Desert v1.1 (02 Apr 2025).unitypackage,https://assetstore.unity.com/packages/3d/environments/pure-nature-2-oasis-desert-299314
Quantum Console,Quantum Console,QFSW,Tools/Utilities,editor-tool,2.6.7,2025-05-27,3392025,True,,,False,Tools/Quantum Console v2.6.7 (27 May 2025).unitypackage,https://assetstore.unity.com/packages/tools/utilities/quantum-console-211046
Quests 2 | Game Creator 2,Quests 2 Game Creator 2 by Catsoft Works,Catsoft Works,Tools/Utilities,editor-tool,2.3.9,2024-10-18,706246,True,,,False,Tools/Game Creator/Quests 2 Game Creator 2 by Catsoft Works v2.3.9 (18 Oct 2024).unitypackage,https://assetstore.unity.com/packages/tools/utilities/quests-2-game-creator-2-232532
Radiant Global Illumination,Radiant Global Illumination,Kronnect,VFX/Shaders/Fullscreen & Camera Effects,lighting,20.3.1,,33727571,True,,,False,Radiant Global Illumination v20.3.1.unitypackage,https://assetstore.unity.com/packages/vfx/shaders/fullscreen-camera-effects/radiant-global-illumination-225934
Ragdoll Animator 2,Ragdoll Animator 2,FImpossible Creations,Tools/Physics,editor-tool,1.0.4.0,2025-08-05,21670507,True,,,False,Tools/Ragdoll Animator 2 v1.0.4.0 (05 Aug 2025).unitypackage,https://assetstore.unity.com/packages/tools/physics/ragdoll-animator-2-285638
RapidIcon | In-Editor Icon Generator,RapidIcon In-Editor Icon Generator,Joe Patrick,Tools/Utilities,editor-tool;ui,1.7.4,,325500,True,,,False,Tools/RapidIcon In-Editor Icon Generator v1.7.4.unitypackage,https://assetstore.unity.com/packages/tools/utilities/rapidicon-in-editor-icon-generator-204667
Rapier Anim Set,Rapier Anim Set,wemakethegame,3D/Animations,,1.2,,432916640,True,,,False,3D/Animations/Wemakethegame/Rapier Anim Set v1.2.unitypackage,https://assetstore.unity.com/packages/3d/animations/rapier-anim-set-148084
Raycast Pro,Raycast Pro,,Tools,editor-tool,1.1.5B,,16792580,True,,,False,Tools/Raycast Pro v1.1.5B.unitypackage,
Raycast Pro,RaycastPro,Philosophers,Tools/Physics,editor-tool,,,11091205,False,,,False,Tools/RaycastPro.unitypackage,https://assetstore.unity.com/packages/tools/physics/raycast-pro-214714
RayFire for Unity,RayFire for Unity,,Tools,editor-tool,1.80,2025-04-08,77614802,True,,,False,Tools/RayFire for Unity v1.80 (08 Apr 2025).unitypackage,
Reach - Complete Sci-Fi UI,Reach - Complete Sci-Fi UI,Michsky,2D/GUI,sci-fi;ui,1.3.10,,56133747,True,,,False,2D/GUI/Reach - Complete Sci-Fi UI v1.3.10.unitypackage,https://assetstore.unity.com/packages/2d/gui/reach-complete-sci-fi-ui-227547
RealBlend - Mesh Painting Creation,RealBlend - Mesh Painting Creation,,Tools,editor-tool,,,172978283,False,,,False,Tools/RealBlend - Mesh Painting Creation.unitypackage,
Realistic Car Controller Pro,Realistic Car Controller Pro,BoneCracker Games,Tools/Physics,editor-tool;vehicle,1.91.1,,259002616,True,,,False,Tools/Realistic Car Controller Pro v1.91.1.unitypackage,https://assetstore.unity.com/packages/tools/physics/realistic-car-controller-pro-178967
RealToon (Pro Anime/Toon Shader),RealToon Pro AnimeToon Shader,MJQ Studio Works,VFX/Shaders,shader;stylized;vfx,5.0.13,2025-08-01,96124527,True,,,False,VFX/RealToon Pro AnimeToon Shader v5.0.13 (01 Aug 2025).unitypackage,https://assetstore.unity.com/packages/vfx/shaders/realtoon-pro-anime-toon-shader-65518
ReplaceWithPrefabs,ReplaceWithPrefabs,,Tools,editor-tool,,,2570,False,broken,,False,Tools/ReplaceWithPrefabs.zip,
Retarget Pro V5,Retarget Pro,KINEMATION,Tools/Animation,editor-tool,4.2.0,2025-11-09,4429328,True,,,False,Tools/Retarget Pro v4.2.0 (09 Nov 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/retarget-pro-v5-379204
Retarget Pro V5,Retarget Pro,KINEMATION,Tools/Animation,editor-tool,4.1.0,2025-06-21,4418133,False,,,False,Tools/Retarget Pro v4.1.0 (21 Jun 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/retarget-pro-v5-379204
Retarget Pro - Humanoid Baker,Retarget Pro - Humanoid Baker,FangLiu Dong,Tools/Animation,character;editor-tool,1.0.4,2025-06-30,33503654,True,,,False,Tools/Retarget Pro - Humanoid Baker v1.0.4 (30 Jun 2025).unitypackage,https://assetstore.unity.com/packages/tools/animation/retarget-pro-humanoid-baker-317248
Retarget Pro V5,Retarget Pro V5,,Tools,editor-tool,5.2.1,,11059843,True,,,False,Tools/Retarget Pro V5 v5.2.1.unitypackage,
Retro Horror Template,Retro Horror Template,RetroGig,Templates/Systems,horror;template,3.1,2025-02-03,109278563,True,,same-size-same-folder,False,Templates/Retro Horror Template v3.1 (03 Feb 2025).unitypackage,https://assetstore.unity.com/packages/templates/systems/retro-horror-template-244541
Retro Horror Template,Retro Horror Template,RetroGig,Templates/Systems,horror;template,,,109278563,False,,same-size-same-folder,False,Templates/Retro Horror Template.unitypackage,https://assetstore.unity.com/packages/templates/systems/retro-horror-template-244541
ReverseDualBlade Animset,ReverseDualBlade Animset,wemakethegame,3D/Animations,animation,1.1,,256118398,True,,,False,3D/Animations/Wemakethegame/ReverseDualBlade Animset v1.1.unitypackage,https://assetstore.unity.com/packages/3d/animations/reversedualblade-animset-207777
Rewired,Rewired,Guavaman Enterprises,Tools/Input Management,editor-tool,1.1.59.0,2025-06-08,35472046,True,,,False,Tools/Rewired v1.1.59.0 (08 Jun 2025).unitypackage,https://assetstore.unity.com/packages/tools/input-management/rewired-21676
Rhythm Game Starter - Create your rhythm!,Rhythm Game Starter - Create your rhythm,BennyKok,Templates/Systems,template,0.11.0,,41844231,True,,,False,Rhythm Game Starter - Create your rhythm v0.11.0.unitypackage,https://assetstore.unity.com/packages/templates/systems/rhythm-game-starter-create-your-rhythm-160117
RIFLE Basic - Mocap Animation Pack,RIFLE Basic - Mocap Animation Pack,MoCap Online,3D/Animations,animation,2.7A2,,218929298,True,,,False,3D/Animations/Mocap Online/RIFLE Basic - Mocap Animation Pack vV2.7A2.unitypackage,https://assetstore.unity.com/packages/3d/animations/rifle-basic-mocap-animation-pack-26676
Rifle Mega MocapAnimPack,Rifle Mega MocapAnimPack,RIB Studio,3D/Animations,animation,1.0.1,,87535926,True,,,False,3D/Animations/Mocap Online/Rifle Mega MocapAnimPack v1.0.1.unitypackage,https://assetstore.unity.com/packages/3d/animations/rifle-mega-mocapanimpack-226324
RIFLE PRO: MoCap Animation Pack,RIFLE PRO MoCap Animation Pack,MoCap Online,3D/Animations,animation,2.5,,997626915,True,,,False,3D/Animations/Mocap Online/RIFLE PRO MoCap Animation Pack v2.5.unitypackage,https://assetstore.unity.com/packages/3d/animations/rifle-pro-mocap-animation-pack-46160
RNGNeeds - Probability Distribution,RNGNeeds - Probability Distribution,Starphase Lab,Tools/Utilities,editor-tool,0.9.9,,4055770,True,,,False,Tools/RNGNeeds - Probability Distribution v0.9.9 (Beta).unitypackage,https://assetstore.unity.com/packages/tools/utilities/rngneeds-probability-distribution-247024
Robots Ultimate Pack 02 Cute Series,Robots Ultimate Pack 02 Cute Series,Meshtint Studio,3D/Characters/Robots,stylized,1.1,,46319972,True,,,False,3D/Meshtint Studio/Robots Ultimate Pack 02 Cute Series v1.1.unitypackage,https://assetstore.unity.com/packages/3d/characters/robots/robots-ultimate-pack-02-cute-series-213777
ROCKGEN 2024 - procedural rock generator,ROCKGEN 2024 - procedural rock generator,Wiskered,Tools/Modeling,,1.0.1,,30241193,True,,,False,ROCKGEN 2024 - procedural rock generator v1.0.1.unitypackage,https://assetstore.unity.com/packages/tools/modeling/rockgen-2024-procedural-rock-generator-272579
